valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.902,1929,0.994,['Francisco Canaro'],0.691,150093,0.217,0,0TVGeXOR29BVoY2LulIZgV,0.8390000000000001,2,0.117,-14.828,1,Barrilito - Instrumental (Remasterizado),0,1929-10-18,0.14800000000000002,103.341
0.6859999999999999,1929,0.0805,['Эрнест Хемингуэй'],0.701,101494,0.15,1,0TVO4lk5En5w8oDEPTE8pS,0.0,6,0.486,-24.361,0,Часть 21.2 - Прощай оружие,0,1929,0.855,110.227
0.631,1929,0.0765,['Эрих Мария Ремарк'],0.626,96000,0.232,1,0Ta7MvLSnxyGPl6cHCecBy,0.0,10,0.314,-19.988,0,Часть 35.2 - На Западном фронте без перемен,0,1929,0.942,170.31599999999997
0.71,1929,0.057,['Эрих Мария Ремарк'],0.684,114800,0.292,1,0TeV20rUNgzecdA8BTNFVU,0.0,2,0.223,-18.072,1,Часть 5.4 - На Западном фронте без перемен,0,1929,0.927,87.48
0.7979999999999999,1929,0.995,['Francisco Canaro'],0.564,204493,0.22,0,0ULiIKUugxTjrYK4vN8jzG,0.861,0,0.111,-13.47,1,Malacara - Instrumental (Remasterizado),0,1929-11-06,0.117,171.601
0.344,1929,0.099,['Эрнест Хемингуэй'],0.6940000000000001,106000,0.222,1,0UMQb3B6f7AcvWocXizwOM,0.0,7,0.249,-24.015,1,Часть 92.2 - Прощай оружие,0,1929,0.928,82.686
0.723,1929,0.995,['Francisco Canaro'],0.807,181000,0.172,0,0VdF3ZkPBMAi88cqDu9v5f,0.722,7,0.121,-13.186,1,Meterete - Instrumental (Remasterizado),0,1929-10-22,0.0989,115.732
0.961,1929,0.984,"['Cornélio Pires', 'Pedro Massa']",0.794,90528,0.405,0,0W0V6QfOIKhU6fgZSvuQNy,0.006220000000000001,9,0.146,-13.046,0,Danças Regionais Paulistas - Cururu e Caninha Verde,0,1929-08-07,0.116,118.412
0.6609999999999999,1929,0.0414,['Эрих Мария Ремарк'],0.6809999999999999,192900,0.232,1,0WIVADSHLAje2aIH7tOWkb,0.0,5,0.0884,-19.971,1,Часть 73.2 - На Западном фронте без перемен,0,1929,0.947,81.304
0.938,1929,0.795,['Memphis Minnie'],0.802,149293,0.491,0,0WnJltbUTZSjGAjeDuOgn1,0.00078,5,0.183,-10.108,1,Killer Diller Blues,2,1929,0.0518,135.375
0.272,1929,0.981,"['Richard Strauss', 'London Philharmonic Orchestra']",0.326,250960,0.0777,0,0Xdt2h2J0qJi7pHsWoJTp1,0.49,0,0.14,-24.95300000000001,1,Le Bourgeois Gentilhomme – Suite Op.60: I Overture,0,1929,0.0449,138.461
0.5379999999999999,1929,0.043,['Эрих Мария Ремарк'],0.636,136948,0.193,1,0Z21797Gvowk5Q6Yj4BPCa,0.0,0,0.321,-20.912,1,Часть 75.2 & Часть 76.1 - На Западном фронте без перемен,0,1929,0.951,166.74900000000005
0.856,1929,0.987,['Carroll Gibbons'],0.565,171533,0.266,0,0b0LXBw9roY9jtSb3fofYI,0.172,5,0.129,-14.201,1,All By Yourself in the Moonlight (Carroll Gibbons),0,1929,0.0907,184.66
0.693,1929,0.992,['Carroll Gibbons'],0.778,184693,0.123,0,0bNAi7r6oxK4NNoRslsd9f,0.116,0,0.179,-16.226,0,"There's a Blue Ridge 'Round My Heart, Virginia (Carroll Gibbons)",0,1929,0.0482,94.174
0.628,1929,0.309,['Эрнест Хемингуэй'],0.715,116653,0.255,1,0bNwDgtUnHLqcZebOrepht,0.0,7,0.522,-20.658,1,Часть 8.4 & Часть 9.1 - Прощай оружие,0,1929,0.94,88.24700000000001
0.574,1929,0.0621,['Эрих Мария Ремарк'],0.698,210863,0.28300000000000003,1,0bPm3Z1VZP4sjm4OdiTHzy,0.0,0,0.35600000000000004,-18.084,1,Часть 47.3 & Часть 48.1 - На Западном фронте без перемен,0,1929,0.935,86.73
0.49,1929,0.254,['Эрнест Хемингуэй'],0.7040000000000001,119104,0.16399999999999998,1,0bVfZ3p1tdsNtKh3MQIecT,0.0,4,0.338,-24.13300000000001,0,Часть 9.3 & Часть 10.1 - Прощай оружие,0,1929,0.893,132.904
0.64,1929,0.994,['Ignacio Corsini'],0.665,138093,0.278,0,0bXeviwwwtNsBynuH7fWRr,0.0033200000000000005,11,0.605,-16.393,1,Carro Viejo - Remasterizado,0,1929-06-19,0.359,105.909
0.6990000000000001,1929,0.0312,['Эрих Мария Ремарк'],0.624,115400,0.248,1,0coov1wLXb0FCQhJRMssFZ,0.0,11,0.181,-18.482,1,Часть 111.3 - На Западном фронте без перемен,0,1929,0.945,177.685
0.7190000000000001,1929,0.992,"['Francisco Canaro', 'Charlo']",0.398,196547,0.261,0,0d49Igstf2JffJag7jxldL,0.183,11,0.127,-11.011,0,Siempre Contigo - Remasterizado,0,1929-10-18,0.0626,180.604
0.913,1929,0.994,['Ignacio Corsini'],0.664,140733,0.19,0,0dHLJmyF56K1vdLnGL5i7k,0.487,2,0.219,-20.109,1,Manguero - Remasterizado,0,1929-06-21,0.152,127.932
0.86,1929,0.965,['Gaston Gabaroche'],0.7559999999999999,164165,0.29,0,0eBOFpdJpBLDhEZvUCjM7P,0.0,5,0.0528,-12.675999999999998,1,J'hésite,0,1929,0.0616,84.26
0.6759999999999999,1929,0.846,['Steve Correll Group'],0.5489999999999999,293480,0.313,0,0eHom4XwMWUhAKKVv7pfPx,0.0622,5,0.13699999999999998,-14.48,0,There Will Never Be Another You,0,1929,0.0329,95.435
0.521,1929,0.989,['Carroll Gibbons'],0.69,164987,0.119,0,0ey9Mk35m36XQxspGI4XrN,0.00188,5,0.332,-15.029000000000002,1,Halfway to Heaven (Carroll Gibbons),0,1929,0.057,96.84
0.659,1929,0.503,['Эрнест Хемингуэй'],0.705,123790,0.248,1,0fG9o7DZA0ifeHBwdH6i5D,0.0,7,0.378,-20.173,1,Часть 53.3 & Часть 54.1 - Прощай оружие,0,1929,0.8490000000000001,107.638
0.787,1929,0.1,['Эрих Мария Ремарк'],0.698,164500,0.237,1,0hDwvmuQKimLg3wJFFFL4g,0.0,9,0.138,-18.199,1,Часть 12.2 - На Западном фронте без перемен,0,1929,0.947,139.082
0.8009999999999999,1929,0.44,['Эрнест Хемингуэй'],0.68,351021,0.24,1,0hfVHt5c2m7b4ITFOzLKA0,0.0,11,0.103,-17.909000000000006,0,Часть 35.2 & Часть 36.1 - Прощай оружие,0,1929,0.915,82.465
0.843,1929,0.992,['Memphis Minnie'],0.816,148400,0.322,0,0hn67E0FwbFHequgUm4RBq,1.07e-05,7,0.135,-9.23,0,Bad Outside Friends,1,1929,0.0551,104.838
0.29100000000000004,1929,0.976,"['Giuseppe Verdi', 'Julius Patzak', 'Unknown Orchestra', 'Manfred Gurlitt']",0.381,265283,0.179,0,0i6OhFjTxLS0n42NAOBHIq,0.000483,3,0.08199999999999999,-14.569,1,"La traviata: Ach, ihres Auges Zauberblick (Alfredo's Aria) - Sung in German",0,1929-01-01,0.0535,77.399
0.728,1929,0.0606,['Эрих Мария Ремарк'],0.6990000000000001,105300,0.308,1,0jx0AbWUGmoaGtg4WPHxUc,0.0,1,0.266,-18.083,1,Часть 8.2 - На Западном фронте без перемен,0,1929,0.942,135.08
0.68,1929,0.0247,['Эрих Мария Ремарк'],0.682,121200,0.264,1,0k3FP0cfLHUV53kj3JCFqJ,0.0,0,0.304,-17.41,1,Часть 24.2 - На Западном фронте без перемен,0,1929,0.956,145.134
0.701,1929,0.992,['Ignacio Corsini'],0.384,150400,0.234,0,0kANpMBuPKEJELYjiSxpPE,0.797,8,0.111,-24.497,1,La Yerra - Remasterizado,0,1929-06-20,0.0912,83.67399999999998
0.711,1929,0.268,['Эрнест Хемингуэй'],0.7140000000000001,108100,0.18600000000000005,1,0kG6U0cZetGO2KFcc6c3G5,0.0,6,0.5589999999999999,-23.515,1,Часть 49.2 & Часть 50.1 - Прощай оружие,0,1929,0.909,63.74800000000001
0.62,1929,0.994,"['Francisco Canaro', 'Charlo']",0.318,202000,0.208,0,0kll9PYaGJwsR8nz5kZgmu,0.88,9,0.14400000000000002,-14.275,1,Poema de Amor - Remasterizado,0,1929-11-06,0.0566,77.403
0.0733,1929,0.99,"['Ludwig van Beethoven', 'Elisabeth Ohms', 'Unknown Orchestra', 'Manfred Gurlitt']",0.251,474084,0.114,0,0lFrdmtbQK95vmjGISQqE3,0.00957,4,0.126,-14.515999999999998,1,"Fidelio, Op. 72: Abscheulicher! Wo eilst du hin?",0,1929-01-01,0.0493,74.021
0.7390000000000001,1929,0.333,['Эрнест Хемингуэй'],0.723,111700,0.224,1,0mrZTMFajmTfaQADqZ5Xcm,0.0,6,0.453,-21.794,0,Часть 88.2 - Прощай оружие,0,1929,0.949,64.501
0.561,1929,0.038,['Эрих Мария Ремарк'],0.7140000000000001,160089,0.35200000000000004,1,0nG4YOVDmh7Px1ywhjKJEr,0.0,8,0.276,-19.028,1,Часть 53.3 & Часть 54.1 - На Западном фронте без перемен,0,1929,0.91,130.372
0.624,1929,0.0108,['Эрих Мария Ремарк'],0.687,154537,0.212,1,0oAOnrVBIseZ4GuHishV1a,0.0,9,0.244,-19.043,1,Часть 113.2 & Часть 114.1 - На Западном фронте без перемен,0,1929,0.954,83.931
0.598,1929,0.978,"['Francisco Canaro', 'Charlo']",0.696,177920,0.454,0,0oRgT9qRdlHi9xmCWFgshf,0.469,1,0.35200000000000004,-8.845,0,Payador - Remasterizado,0,1929-10-04,0.27,121.491
0.6809999999999999,1929,0.994,['Francisco Canaro'],0.792,204080,0.187,0,0oVSyRQdM1DQtuTZRrzHTj,0.885,2,0.199,-17.188,1,Felicia - Instrumental (Remasterizado),0,1929-10-18,0.261,117.644
0.422,1929,0.991,['Mariano e Caçula'],0.679,191264,0.127,0,0pyS3sAEE9ANhUSsrFBkSo,0.0,6,0.136,-11.501,1,Jorginho do Sertão,0,1929-05-13,0.0839,99.514
0.61,1929,0.256,['Эрнест Хемингуэй'],0.731,112472,0.181,1,0qlE091LmwHTCvRC9tjP1m,0.0,11,0.399,-23.18,0,Часть 63.3 & Часть 64.1 - Прощай оружие,0,1929,0.898,64.83
0.774,1929,0.991,['Francisco Canaro'],0.688,186000,0.182,0,0qppesKLoIWziqnxgJOiul,0.828,7,0.117,-12.841,0,Abuelita - Instrumental (Remasterizado),0,1929-11-05,0.0537,115.053
0.276,1929,0.987,"['Teodoro Cottrau', 'Umberto Urbano', 'Unknown Orchestra']",0.529,195224,0.207,0,0s5p1UJrQPGIVxoY00hjEf,0.00214,0,0.8009999999999999,-12.421,0,Addio mia bella Napoli,0,1929-01-01,0.135,76.57300000000002
0.392,1929,0.981,"['Johann Strauss II', 'Margret Pfahl', 'Waldemar Henke', 'Willi Domgraf-Fassbaender', 'Staatskapelle Berlin', 'Hermann Weigert']",0.52,301268,0.23,0,0sFUlTx0V7OXwCMK8byQNi,0.000202,2,0.363,-12.338,1,Die Fledermaus (short version): Part 6,0,1929-01-01,0.425,84.26899999999998
0.382,1929,0.989,"['Johann Strauss II', 'Margret Pfahl', 'Franz Völker', 'Leonard Kern', 'Staatskapelle Berlin', 'Hermann Weigert']",0.522,298474,0.246,0,0sQMDn0NJk3a78yShpJ3Gq,0.011,7,0.201,-13.876,1,Die Fledermaus (short version): Part 3,0,1929-01-01,0.342,74.721
0.6779999999999999,1929,0.0862,['Эрих Мария Ремарк'],0.691,239100,0.271,1,0skLi9EAUZ8pah4lyThsoi,0.0,10,0.125,-17.285999999999998,0,Часть 33.2 - На Западном фронте без перемен,0,1929,0.935,83.79799999999999
0.728,1929,0.415,['Эрнест Хемингуэй'],0.718,297444,0.239,1,0skcGdERHRPAUgYqkMHwEx,0.0,0,0.277,-17.485,1,Часть 57.3 & Часть 58.1 - Прощай оружие,0,1929,0.911,124.944
0.802,1929,0.985,['Memphis Minnie'],0.687,174933,0.212,0,0t3HUbVk3Dz5RrxHI7MB9O,0.000503,7,0.0972,-9.349,1,Please Don't Stop Him,1,1929,0.0874,131.751
0.579,1929,0.993,['Ignacio Corsini'],0.413,170600,0.217,0,0tCdkuGkgOTsbmGECStjYX,0.93,5,0.111,-24.884,0,Desde Que Te Fuiste - Remasterizado,0,1929-06-21,0.0982,177.013
0.7709999999999999,1929,0.988,['Ignacio Corsini'],0.732,132613,0.155,0,0uVENn3Qp1LJRTCQaUAhGB,0.0132,4,0.307,-19.716,0,Se Casó Rossina - Remasterizado,0,1929-06-20,0.325,64.258
0.7,1929,0.426,['Эрнест Хемингуэй'],0.726,99500,0.184,1,0ur30GjK9mt8HxDiRpCjhS,0.0,6,0.457,-20.907,1,Часть 84.3 - Прощай оружие,0,1929,0.856,104.777
0.59,1929,0.0492,['Эрих Мария Ремарк'],0.631,123902,0.311,1,0v818acgvblqQXtRpdzOCO,0.0,9,0.376,-19.196,0,Часть 23.3 & Часть 24.1 - На Западном фронте без перемен,0,1929,0.936,75.822
0.804,1929,0.98,['Mistinguett'],0.7070000000000001,194026,0.316,0,0w3WuMrdtHqdSm3sdGDxQq,0.0,4,0.0851,-12.235,1,Gosse De Paris,0,1929,0.221,111.138
0.425,1929,0.986,"['Johann Strauss II', 'Else Ruziczka', 'Adele Kern', 'Staatskapelle Berlin', 'Hermann Weigert']",0.569,313771,0.158,0,0whM13Dc9ThLQIko6inQKh,2.05e-05,7,0.39,-14.624,1,Die Fledermaus (short version): Part 4,0,1929-01-01,0.574,79.071
0.924,1929,0.986,['Francisco Canaro'],0.527,155053,0.6940000000000001,0,0x4SEvJoferF3WHOnwI98a,0.619,3,0.238,-5.867000000000001,1,"Venga, Minina - Instrumental (Remasterizado)",0,1929-10-18,0.0884,99.86
0.897,1929,0.995,"['Francisco Canaro', 'Ada Falcón']",0.389,169507,0.15,0,0xN4519TbFektBpgVu7OBv,0.893,11,0.107,-19.941,1,Osaka - Remasterizado,0,1929-11-06,0.0754,206.354
0.59,1929,0.986,['Ignacio Corsini'],0.601,125307,0.252,0,0xk5FFfb4bZ5djx8SWCjjT,0.00155,4,0.134,-20.902,1,Hojarasca - Remasterizado,0,1929-06-21,0.0719,133.739
0.633,1929,0.969,['Mistinguett'],0.637,150047,0.184,0,0xm39QlrWy3ZZsCb7dP6c4,0.0,7,0.321,-12.268,0,C'est Tout C'que J'ai,0,1929,0.053,92.062
0.6729999999999999,1929,0.971,"['Cornélio Pires', 'Pedro Massa']",0.7170000000000001,136018,0.371,0,0xqqDGXtTBHwgQFKqHKvOo,0.0,0,0.111,-12.664,1,Batizado do Sapinho,0,1929-08-07,0.846,87.103
0.262,1929,0.993,"['Francisco Canaro', 'Charlo']",0.366,207000,0.257,0,0xvx2U2XulYnAvXKmNv6xt,0.8190000000000001,2,0.152,-8.773,1,Amor Pagano - Remasterizado,0,1929-10-31,0.0417,125.2
0.7759999999999999,1929,0.989,"['Francisco Canaro', 'Charlo']",0.675,170053,0.413,0,0yIzY4cjjbFpHzfeoNZTGq,0.0163,2,0.0634,-6.114,0,Neura - Remasterizado,0,1929-10-18,0.0603,118.367
0.6729999999999999,1929,0.995,"['Francisco Canaro', 'Charlo']",0.65,169000,0.179,0,0yTU3Xlyo3iArivBG9tnzr,0.8270000000000001,2,0.174,-13.546,1,Departamento Se Alquila - Remasterizado,0,1929-11-06,0.124,114.998
0.7929999999999999,1929,0.994,['Francisco Canaro'],0.805,167000,0.199,0,0yre6f3auK7xZQ7SZq9IzW,0.792,2,0.125,-13.542,1,"Oiga, Garcon - Instrumental (Remasterizado)",0,1929-10-22,0.0963,116.724
0.574,1929,0.0389,['Эрих Мария Ремарк'],0.657,152501,0.302,1,0zJ2wvGcIRUAT0dzJsQIS4,0.0,10,0.102,-17.36,0,Часть 14.4 & Часть 15.1 - На Западном фронте без перемен,0,1929,0.93,88.975
0.963,1929,0.955,['Perchicot'],0.71,154691,0.561,0,10w4ytikRJQhWqgh5tpA6E,0.0,5,0.213,-12.736,1,Dites Moi Doumergue,0,1929,0.472,78.705
0.723,1929,0.108,['Эрих Мария Ремарк'],0.72,122855,0.28,1,11Mk0GyO7oJmQ6E1lzjWBM,0.0,8,0.14,-18.71,1,Часть 36.2 & Часть 37.1 - На Западном фронте без перемен,0,1929,0.92,107.292
0.861,1929,0.622,['Эрнест Хемингуэй'],0.7120000000000001,105200,0.243,1,11SblLkyqOTz8vgkDySfbh,0.0,9,0.462,-19.696,0,Часть 51.2 - Прощай оружие,0,1929,0.93,89.509
0.745,1929,0.968,['Montel'],0.502,184692,0.2,0,140Uv2ae9aUqku6k50khZV,0.0,7,0.345,-12.902,1,Elle Était Souriante,0,1929,0.0876,69.752
0.597,1929,0.16399999999999998,['Эрих Мария Ремарк'],0.665,199200,0.28,1,14nPWXPjLLtQRUKij1VIfL,0.0,0,0.266,-16.416,1,Часть 18.2 - На Западном фронте без перемен,0,1929,0.885,92.901
0.733,1929,0.208,['Эрнест Хемингуэй'],0.725,113600,0.219,1,16DAdVROR1suynGA7f4PTA,0.0,11,0.7390000000000001,-20.958,0,Часть 86.2 - Прощай оружие,0,1929,0.912,88.53200000000002
0.7929999999999999,1929,0.989,['Memphis Minnie'],0.794,157733,0.468,0,16sx6BTOSBT5HWs5ZXUvzM,0.184,0,0.319,-10.861,1,Love Come And Go,1,1929,0.19,91.117
0.8440000000000001,1929,0.987,"['Francisco Canaro', 'Charlo']",0.779,180000,0.302,0,16y1jmI78en3QgUUsViewx,0.107,7,0.0948,-8.787,0,Si Yo Fuera Comisario - Remasterizado,0,1929-10-22,0.135,119.084
0.489,1929,0.0526,['Эрих Мария Ремарк'],0.654,123859,0.28600000000000003,1,16yM1SFY6uef9w44DFCgwB,0.0,10,0.272,-18.168,0,Часть 32.5 & Часть 33.1 - На Западном фронте без перемен,0,1929,0.949,86.10700000000001
0.745,1929,0.153,['Эрнест Хемингуэй'],0.7240000000000001,252611,0.262,1,17R3hYl107JR2R0va5GEK6,0.0,6,0.224,-21.049,1,Часть 44.2 & Часть 45.1 - Прощай оружие,0,1929,0.89,88.663
0.614,1929,0.993,['Memphis Minnie'],0.6779999999999999,170827,0.237,0,17rietOgibqX91FsxdWF0P,0.00281,4,0.125,-8.365,1,Lonesome Shack,1,1929,0.0593,137.857
0.769,1929,0.992,['Francisco Canaro'],0.77,160907,0.324,0,19C4OUbGJeAtgfRIK7KCKe,0.894,7,0.317,-6.148,1,Asi Es la Vida,0,1929,0.0409,123.009
0.748,1929,0.012,['Эрих Мария Ремарк'],0.708,102800,0.256,1,19ZGIskmMAdyeYITGMtuU5,0.0,8,0.0818,-20.094,0,Часть 87.3 - На Западном фронте без перемен,0,1929,0.954,80.04
0.7559999999999999,1929,0.992,['Francisco Canaro'],0.7759999999999999,164000,0.301,0,19l5dPqjrjCbQmAK84zwlW,0.642,9,0.121,-5.985,1,Tu Ejemplo - Instrumental (Remasterizado),0,1929-10-22,0.0676,119.22
0.7509999999999999,1929,0.995,['Francisco Canaro'],0.802,172000,0.28,0,1AbipMbsBkZ4UWpLW4pChe,0.812,7,0.127,-9.627,0,El Mago - Remasterizado,0,1929-10-22,0.122,113.019
0.769,1929,0.992,['Francisco Canaro'],0.77,160907,0.324,0,1BokmiOsdxBbFjCEWoIpeo,0.894,7,0.317,-6.148,1,Asi Es La Vida - Instrumental (Remasterizado),0,1929-10-18,0.0409,123.009
0.5770000000000001,1929,0.305,['Эрнест Хемингуэй'],0.7609999999999999,97310,0.23,1,1BrOYpAfHYX3scnfSN62oe,0.0,7,0.515,-22.121,1,Часть 85.3 & Часть 86.1 - Прощай оружие,0,1929,0.942,74.56
0.8190000000000001,1929,0.298,['Эрнест Хемингуэй'],0.6559999999999999,196054,0.184,1,1BwGSZ0UsC4qDR1tUWqaZL,0.0,7,0.4,-21.56,1,Часть 71.3 & Часть 72.1 - Прощай оружие,0,1929,0.935,92.358
0.705,1929,0.386,['Эрнест Хемингуэй'],0.7559999999999999,115000,0.18,1,1C1ZSDpWSN2KVLPfRMiin5,0.0,0,0.472,-21.463,1,Часть 91.2 - Прощай оружие,0,1929,0.935,70.085
0.585,1929,0.0519,['Эрих Мария Ремарк'],0.721,142000,0.35100000000000003,1,1D8mDwhhhCwFh2EClRnY2J,0.0,10,0.157,-18.822,0,Часть 55.2 - На Западном фронте без перемен,0,1929,0.952,88.881
0.605,1929,0.21,['Эрнест Хемингуэй'],0.6990000000000001,112800,0.247,1,1DRbViTRp7Clj6NnJ2NVX1,0.0,7,0.778,-18.205,1,Часть 4.2 - Прощай оружие,0,1929,0.895,74.192
0.862,1929,0.994,"['Francisco Canaro', 'Charlo']",0.726,163000,0.203,0,1EZxS9QGorIenV1rthL2Zn,0.18,5,0.52,-8.754,1,Mucamita - Remasterizado,0,1929-11-05,0.0862,120.554
0.481,1929,0.954,"['Cornélio Pires', 'Pedro Massa']",0.7120000000000001,96631,0.302,0,1GZEl3Z1mL7S4S6LDnUndn,0.0,4,0.615,-12.915,1,Agitação Política em São Paulo - Anedota,0,1929-08-07,0.873,130.30100000000002
0.915,1929,0.992,"['Francisco Canaro', 'Charlo']",0.813,167773,0.289,0,1Gzx4w63qyGeJxJGpv9APw,0.608,4,0.125,-10.404000000000002,1,Percantina - Remasterizado,0,1929-10-18,0.182,117.828
0.491,1929,0.996,['Ignacio Corsini'],0.517,120480,0.293,0,1HJYNlMeXIl7rRjcRniS0J,0.635,6,0.133,-16.188,1,No Me Escribas - Remasterizado,0,1929-06-20,0.117,82.238
0.574,1929,0.0494,['Эрих Мария Ремарк'],0.691,102600,0.237,1,1HNr0wrZTQ644Lmx8UPHrQ,0.0,10,0.319,-20.618,0,Часть 100.2 - На Западном фронте без перемен,0,1929,0.958,82.20100000000002
0.772,1929,0.991,['Ignacio Corsini'],0.723,114253,0.157,0,1HQkwQYg3kJJlWJwMawmfx,0.0188,0,0.168,-18.665,1,Atorrante - Remasterizado,0,1929-06-19,0.12,131.437
0.594,1929,0.958,['Francisco Canaro'],0.731,167267,0.603,0,1HTHJQk6dc2VsehRk1O4yn,0.52,7,0.0901,-7.474,1,Estampa del Suburbio - Instrumental (Remasterizado),0,1929-10-04,0.181,120.495
0.5589999999999999,1929,0.0175,['Эрих Мария Ремарк'],0.7040000000000001,119497,0.229,1,1I3pRiIYJQnQakTjwZZ4B7,0.0,6,0.304,-18.319000000000006,1,Часть 97.2 & Часть 98.1 - На Западном фронте без перемен,0,1929,0.939,105.745
0.799,1929,0.924,['Francisco Canaro'],0.813,199080,0.335,0,1I4qI4PW47Bcv3U98hLd1q,0.00915,9,0.0821,-10.275,0,Amorcito - Instrumental (Remasterizado),0,1929-10-17,0.112,118.236
0.642,1929,0.0441,['Эрих Мария Ремарк'],0.69,98899,0.226,1,1IlaYqQbtbEsjXwvjoKHwx,0.0,1,0.138,-19.676,1,Часть 105.4 & Часть 106.1 - На Западном фронте без перемен,0,1929,0.941,101.832
0.452,1929,0.0494,['Эрих Мария Ремарк'],0.628,108783,0.289,1,1IzNn4Ha9QrjMv7HuDAJb9,0.0,1,0.221,-19.21,0,Часть 52.2 & Часть 53.1 - На Западном фронте без перемен,0,1929,0.944,170.172
0.453,1929,0.0388,['Эрих Мария Ремарк'],0.6829999999999999,97600,0.262,1,1JVEfazEtr9NfxWofFlEZc,0.0,10,0.304,-19.834,0,Часть 28.2 - На Западном фронте без перемен,0,1929,0.946,99.335
0.568,1929,0.996,['Ignacio Corsini'],0.654,142147,0.111,0,1Ja3MBLLafQnOJnQymx9Fp,0.0661,2,0.141,-21.58,1,La Mazorquera de Monserrat - Remasterizado,0,1929-06-19,0.119,130.901
0.611,1929,0.0398,['Эрих Мария Ремарк'],0.725,108100,0.245,1,1Jy1Lh0JkVWREvYnf5WmFD,0.0,5,0.0835,-19.102,1,Часть 77.2 - На Западном фронте без перемен,0,1929,0.942,70.548
0.578,1929,0.0114,['Эрих Мария Ремарк'],0.722,130841,0.287,1,1KWDZgxzBmvUj4bAHPztIU,0.0,9,0.0555,-19.387,1,Часть 83.4 & Часть 84.1 - На Западном фронте без перемен,0,1929,0.949,124.286
0.337,1929,0.8909999999999999,['Steve Correll Group'],0.458,429347,0.365,0,1L8AsxcLa0D4vkknHLAjIE,0.914,0,0.121,-14.831,1,Essence,0,1929,0.0389,136.377
0.223,1929,0.984,"['Johann Strauss II', 'Margret Pfahl', 'Adele Kern', 'Waldemar Henke', 'Willi Domgraf-Fassbaender', 'Staatskapelle Berlin', 'Hermann Weigert']",0.596,308998,0.184,0,1L9wypqC1UW5LmHJASOzlL,2.12e-05,0,0.267,-14.17,1,Die Fledermaus (short version): Part 2,0,1929-01-01,0.464,101.816
0.595,1929,0.037000000000000005,['Эрих Мария Ремарк'],0.723,239812,0.326,1,1LN1trX8QOZlFoRCUlWD2I,0.0,0,0.29600000000000004,-16.653,1,Часть 49.3 & Часть 50 & Часть 51.1 - На Западном фронте без перемен,0,1929,0.933,125.676
0.307,1929,0.946,['Alessandra De Negri'],0.503,179449,0.0521,0,1M6XFOXBXb0aXUO4IaeR2u,0.0,2,0.114,-19.217,0,Las Morillas de Jaen - Canciones Populares Antiguas,0,1929,0.0572,105.095
0.302,1929,0.944,"['Francisco Canaro', 'Charlo']",0.618,191240,0.52,0,1N2P2VZ0TzV6pUJW0OiRdi,0.354,8,0.21,-9.036,1,Mientras Llora el Tango - Remasterizado,0,1929-10-04,0.165,121.083
0.5379999999999999,1929,0.196,['Эрнест Хемингуэй'],0.626,135533,0.252,1,1NPdwcEoPXbVO6W3Y2oJgv,0.0,7,0.179,-16.238,1,Часть 3.3 & Часть 4.1 - Прощай оружие,0,1929,0.942,176.36
0.424,1929,0.0235,['Эрих Мария Ремарк'],0.6779999999999999,95500,0.285,1,1OCFGJBuKTeeoZOSAZyvhX,0.0,9,0.324,-21.603,1,Часть 71.3 - На Западном фронте без перемен,0,1929,0.949,100.325
0.596,1929,0.994,['Francisco Canaro'],0.609,174933,0.297,0,1PrUUwRkkMbS7svLj7J13p,0.15,4,0.118,-11.312,0,Deja Que Se Vaya - Remasterizado,0,1929-10-17,0.16699999999999998,119.976
0.6459999999999999,1929,0.269,['Эрнест Хемингуэй'],0.6779999999999999,173897,0.263,1,1Qy2z9ft6cXhV86rcVa4bY,0.0,10,0.18,-19.864,0,Часть 42.2 & Часть 43.1 - Прощай оружие,0,1929,0.919,97.235
0.757,1929,0.341,['Эрнест Хемингуэй'],0.685,302486,0.194,1,1RCedwg40bv1Ovqh1JqmtX,0.0,0,0.177,-20.325,1,Часть 38.2 & Часть 39.1 - Прощай оружие,0,1929,0.931,79.393
0.7559999999999999,1929,0.989,['Francisco Canaro'],0.6609999999999999,176427,0.254,0,1RMwI9OsUJPUcGIjWRz1ws,0.28600000000000003,1,0.119,-11.666,1,Pálida Noche - Instrumental (Remasterizado),0,1929-10-15,0.0545,112.832
0.653,1929,0.459,['Эрнест Хемингуэй'],0.631,134677,0.269,1,1S5MQCPvPFfIcyA1yFeimE,0.0,1,0.472,-19.13,1,Часть 59.2 - Прощай оружие,0,1929,0.949,169.507
0.449,1929,0.929,['Alessandra De Negri'],0.726,120804,0.11,0,1TFWdLLUQpEKDbc8kDqp1U,0.000126,7,0.0864,-13.412,0,Anda Jaleo! - Canciones Populares Antiguas,0,1929,0.0487,114.53
0.481,1929,0.97,['Alessandra De Negri'],0.6920000000000001,171456,0.0408,0,1TMbYcBfOINL8OodfKVQmr,0.000107,9,0.0853,-21.786,1,Zorongo Gitano - Canciones Populares Antiguas,0,1929,0.0613,130.718
0.848,1929,0.99,['Francisco Canaro'],0.872,197613,0.409,0,1V1b8X2aC5vVTvkFNi9A9T,0.6779999999999999,2,0.109,-6.876,1,Sueño Chino - Instrumental (Remasterizado),0,1929-10-18,0.0835,92.529
